datetime,OI_Usd,OI_Contracts
2025-09-17 12:00:00,3095089538.0193567,2663141.330000006
2025-09-17 16:00:00,2992630191.962368,2583979.070000007
2025-09-17 20:00:00,3041969183.2053094,2631757.190000008
2025-09-18 00:00:00,3077142087.7440085,2644683.4500000076
2025-09-18 04:00:00,3194821776.2737274,2717648.8400000064
2025-09-18 08:00:00,3196576612.796788,2731092.020000007
2025-09-18 12:00:00,3183675775.7610073,2720392.870000006
2025-09-18 16:00:00,3290898344.5494113,2799761.4000000097
2025-09-18 20:00:00,3285493396.0163226,2797657.470000011
2025-09-19 00:00:00,3262415242.606009,2787912.5300000077
2025-09-19 04:00:00,3276175228.7316103,2802017.780000009
2025-09-19 04:00:00,3276175228.7316103,2802017.780000009
2025-09-19 08:00:00,3277170376.7075696,2804288.7700000084
2025-09-19 12:00:00,3242610949.630007,2786945.380000006
2025-09-19 16:00:00,3223284194.751447,2783079.0200000065
2025-09-19 20:00:00,3216322895.527849,2794855.8400000082
2025-09-20 00:00:00,3226414624.882449,2791714.040000008
2025-09-20 04:00:00,3220430895.0800085,2790668.0200000075
2025-09-20 08:00:00,3298720759.7696195,2846372.410000008
2025-09-20 12:00:00,3277014729.1730895,2828995.240000008
2025-09-20 16:00:00,3244905697.9551187,2798975.6900000074
2025-09-20 20:00:00,3253094952.72169,2813541.0600000084
2025-09-21 00:00:00,3238049790.9041195,2800516.670000008
2025-09-21 04:00:00,3240330857.93557,2803180.4700000086
2025-09-21 08:00:00,3262745667.7461696,2818562.7300000084
2025-09-21 12:00:00,3261282043.2704105,2822105.9200000092
2025-09-21 16:00:00,3248437732.645651,2813016.530000009
2025-09-21 20:00:00,3240794490.7347913,2807482.0900000096
2025-09-22 00:00:00,3228664700.3676105,2803499.920000009
2025-09-22 04:00:00,3207231016.9489293,2799769.3800000083
2025-09-22 08:00:00,2982435376.9259086,2652197.0600000075
2025-09-22 12:00:00,2983157995.958006,2644409.180000005
2025-09-22 16:00:00,3004626471.3948083,2664549.9600000074
2025-09-22 20:00:00,2917546713.1776657,2603792.340000005
2025-09-23 00:00:00,2926781781.772007,2599042.520000006
2025-09-23 04:00:00,2922920710.0354877,2603108.060000007
2025-09-23 08:00:00,2929905647.873198,2592008.7900000075
2025-09-23 12:00:00,2941454673.5988283,2605459.7900000075
2025-09-23 16:00:00,2932519487.4574785,2599242.0700000073
2025-09-23 20:00:00,2918702790.9005494,2615350.8600000083
2025-09-24 00:00:00,2958121239.57315,2642581.1900000093
2025-09-24 04:00:00,2932496835.061509,2626569.7500000084
2025-09-24 08:00:00,2970269260.5679297,2639962.440000009
2025-09-24 12:00:00,2949476658.7652493,2610867.970000008
2025-09-24 16:00:00,2979525812.1886897,2631620.3400000087
2025-09-24 20:00:00,2983633108.49769,2633129.3600000087
2025-09-25 00:00:00,2988010976.96113,2638588.040000009
2025-09-25 04:00:00,2883504760.190609,2561860.600000008
2025-09-25 08:00:00,2903562331.713129,2599112.670000008
2025-09-25 12:00:00,2911595708.0964103,2615847.9400000093
2025-09-25 16:00:00,2896025657.832008,2598171.300000007
2025-09-25 20:00:00,2836114262.3748655,2594166.710000005
2025-09-26 00:00:00,2814645167.7831964,2583781.690000006
2025-09-26 04:00:00,2872045045.2478676,2621940.7400000067
2025-09-26 08:00:00,2859598309.487068,2618051.6300000073
2025-09-26 12:00:00,2890807602.001417,2649688.5900000064
2025-09-26 16:00:00,2914753860.9283557,2674589.130000005
2025-09-26 20:00:00,2879177334.2248855,2638871.170000005
2025-09-27 00:00:00,2882212881.870565,2630106.640000005
2025-09-27 04:00:00,2855548381.7631254,2607959.1700000046
2025-09-27 08:00:00,2864656021.7142053,2619432.6000000047
2025-09-27 12:00:00,2897886627.339834,2651889.410000004
2025-09-27 16:00:00,2862920919.299104,2618569.140000004
2025-09-27 20:00:00,2841803733.725685,2598726.640000005
2025-09-28 00:00:00,2860995010.230285,2610832.840000005
2025-09-28 04:00:00,2857437928.9581246,2612077.6400000043
2025-09-28 08:00:00,2855202041.1954255,2608517.180000005
2025-09-28 12:00:00,2870082995.072185,2625225.5800000043
2025-09-28 16:00:00,2851516871.0387564,2593186.2500000056
2025-09-28 20:00:00,2855148384.348905,2588893.620000005
2025-09-29 00:00:00,2899760240.6234055,2586277.5400000047
2025-09-29 04:00:00,2878754804.3496065,2575278.800000006
2025-09-29 08:00:00,2868982733.3929358,2566259.1100000055
2025-09-29 12:00:00,2905734808.8435063,2593178.9500000053
2025-09-29 16:00:00,3028570144.2316737,2662036.940000012
2025-09-29 20:00:00,3042711507.5838165,2662626.8500000145
2025-09-30 00:00:00,3059146200.4700155,2675798.0000000135
2025-09-30 04:00:00,3041070329.9667726,2659849.990000011
2025-09-30 08:00:00,3068213396.869492,2698799.080000011
2025-09-30 12:00:00,2992137437.286871,2647389.1300000097
2025-09-30 16:00:00,2956397721.5520105,2615355.380000009
2025-09-30 20:00:00,2949615884.895951,2580182.7400000095
2025-10-01 00:00:00,2972565745.9048905,2607541.2600000096
2025-10-01 04:00:00,3036708174.1761017,2660444.21000001
2025-10-01 08:00:00,3133347207.8352423,2736574.0700000105
2025-10-01 12:00:00,3153696904.2584515,2701734.54000001
2025-10-01 16:00:00,3129784371.696639,2667894.4700000077
2025-10-01 20:00:00,3153665743.7146297,2685769.740000008
2025-10-02 00:00:00,3103616325.939211,2618749.600000009
2025-10-02 04:00:00,3186382777.0323014,2684352.49000001
2025-10-02 08:00:00,3216550340.53761,2715580.1200000085
2025-10-02 12:00:00,3249899885.209239,2736870.7300000074
2025-10-02 16:00:00,3313925973.4176097,2764784.4800000084
2025-10-02 20:00:00,3309245952.0135107,2739056.550000009
2025-10-03 00:00:00,3317878221.612569,2754587.180000007
2025-10-03 04:00:00,3307589609.1938496,2752113.940000008
2025-10-03 08:00:00,3316664078.820712,2771881.30000001
2025-10-03 12:00:00,3321409322.5288424,2760922.69000001
2025-10-03 16:00:00,3401252402.504849,2781864.6700000074
2025-10-03 20:00:00,3404551575.537527,2777158.210000006
2025-10-04 00:00:00,3361369134.093947,2751235.8200000054
2025-10-04 04:00:00,3409435591.1245875,2789773.8200000064
2025-10-04 08:00:00,3451478791.131808,2822348.9800000065
2025-10-04 12:00:00,3470176135.814412,2845526.22000001
2025-10-04 16:00:00,3460547401.0918508,2843298.560000009
2025-10-04 20:00:00,3467249952.1837707,2843777.3600000087
2025-10-05 00:00:00,3463895242.78288,2831513.510000008
2025-10-05 04:00:00,3564562287.9687724,2878226.22000001
2025-10-05 08:00:00,3660689361.3288302,2934377.990000008
2025-10-05 12:00:00,3581922627.9760113,2902457.360000009
2025-10-05 16:00:00,3596861077.859211,2930032.550000009
2025-10-05 16:00:00,3596861077.859211,2930032.550000009
2025-10-05 20:00:00,3577853386.3353705,2919343.020000009
2025-10-06 00:00:00,3586303971.3765087,2905435.500000007
2025-10-06 04:00:00,3562742507.0563602,2878265.1500000083
2025-10-06 08:00:00,3542708690.12236,2871852.550000008
2025-10-06 12:00:00,3592805245.114299,2892974.470000007
2025-10-06 16:00:00,3685132814.840763,2949132.5500000105
2025-10-06 20:00:00,3658218792.135202,2917991.4700000095
2025-10-07 00:00:00,3650051408.371571,2928047.580000009
2025-10-07 04:00:00,3627947832.160213,2919640.2000000104
2025-10-07 08:00:00,3614384211.862811,2923975.1900000093
2025-10-07 12:00:00,3631908503.5383706,2919721.3200000087
2025-10-07 16:00:00,3553326211.706048,2918358.5200000065
2025-10-07 20:00:00,3518761466.2391505,2893285.2700000084
2025-10-08 00:00:00,3435738782.606908,2832311.9000000064
2025-10-08 04:00:00,3467250247.2405972,2858227.670000006
2025-10-08 08:00:00,3478677202.6555076,2862107.660000006
2025-10-08 12:00:00,3539090944.4541097,2881606.3500000075
2025-10-08 16:00:00,3496411704.264129,2862502.0400000075
2025-10-08 20:00:00,3509394469.1758986,2844523.970000007
2025-10-09 00:00:00,3483409667.7913275,2826621.540000006
2025-10-09 04:00:00,3526593620.075866,2891197.940000005
2025-10-09 08:00:00,3498219157.4559765,2871141.710000005
2025-10-09 12:00:00,3569201501.384168,2908676.0700000064
2025-10-09 16:00:00,3506618824.2218075,2895782.4700000063
2025-10-09 20:00:00,3418382354.612369,2829100.5200000075
2025-10-10 00:00:00,3429320689.2945085,2819909.950000007
2025-10-10 04:00:00,3409613666.6585183,2816998.810000007
2025-10-10 08:00:00,3404899422.852709,2818123.7800000072
2025-10-10 12:00:00,3431950668.6991696,2823951.160000008
2025-10-10 16:00:00,3227728758.3981094,2713551.460000008
2025-10-10 20:00:00,3169415387.4926505,2719760.160000009
2025-10-11 00:00:00,2539494128.1611853,2251320.590000005
2025-10-11 04:00:00,2446962536.5768933,2178421.930000003
2025-10-11 08:00:00,2473525006.4464846,2240828.420000004
2025-10-11 12:00:00,2416420905.324004,2152521.740000004
2025-10-11 16:00:00,2413014824.6704545,2159295.450000004
2025-10-11 20:00:00,2402247068.668444,2162620.1100000036
2025-10-12 00:00:00,2419200162.798543,2186634.1300000027
2025-10-12 04:00:00,2458253160.0440025,2221828.4000000022
2025-10-12 08:00:00,2456215148.566045,2203727.480000004
2025-10-12 12:00:00,2443467003.201123,2185747.680000003
2025-10-12 16:00:00,2493123281.9250026,2203378.950000002
2025-10-12 20:00:00,2487938571.333933,2176676.0700000026
2025-10-13 00:00:00,2497261351.269652,2173419.6500000013
2025-10-13 04:00:00,2554060768.6461334,2224871.070000003
2025-10-13 08:00:00,2539509029.6407228,2202163.9400000027
