timestamp,price,open,high,low,close,net_value,alpha,position_size,avg_price,decision_made,decision_type,quantity_pct,take_profit_price,stop_loss_price,similar_pattern_found
2024-11-15T08:00:00,89731.9,,,,,100492.03868790998,-0.20283530518673382,,,False,HOLD,,,,NO
2024-11-15T12:00:00,88439.9,,,,,101961.03873899013,-0.17075549844036775,,,False,HOLD,,,,NO
2024-11-15T16:00:00,90374.2,,,,,99761.74555106107,-0.21878333914431203,,,False,HOLD,,,,NO
2024-11-15T20:00:00,91022.9,90374.8,91851.2,90327.5,91022.9,98946.7461419169,-3385.1831603568558,0.0,,True,CLOSE_SL_HIT,0.0,0.0,0.0,YES
2024-11-16T00:00:00,91248.1,,,,,98946.7461419169,-0.2386956797289891,,,False,HOLD,,,,NO
2024-11-16T04:00:00,91117.9,,,,,98946.7461419169,-0.236943239503083,,,False,HOLD,,,,NO
2024-11-16T08:00:00,91169.9,,,,,98946.7461419169,-0.23764313882525742,,,False,HOLD,,,,NO
2024-11-16T12:00:00,90527.8,,,,,98946.7461419169,-0.22900072815663833,,,False,HOLD,,,,NO
2024-11-16T16:00:00,91108.4,,,,,98946.7461419169,-0.2368153732807627,,,False,HOLD,,,,NO
2024-11-16T20:00:00,90583.3,,,,,98946.7461419169,-0.22974773608703605,,,False,HOLD,,,,NO
2024-11-17T00:00:00,90247.9,,,,,98946.7461419169,-0.22523338545901087,,,True,SHORT,,,,NO
2024-11-17T04:00:00,90564.4,,,,,98790.7006965515,-0.23105380405628415,,,False,HOLD,,,,NO
2024-11-17T08:00:00,90688.1,90564.5,91489.9,90481.4,90688.1,98755.90947101657,-190.83667090032247,0.0,,True,CLOSE_MANUAL,0.0,0.0,0.0,YES
2024-11-17T12:00:00,90260.0,,,,,98755.90947101657,-0.2273046133564433,,,True,SHORT,,,,YES
2024-11-17T16:00:00,90048.9,,,,,98802.22273753045,-0.22400015863532322,,,False,HOLD,,,,NO
2024-11-17T20:00:00,89860.0,,,,,98874.56094886077,-0.22073425763819796,,,False,HOLD,,,,NO
2024-11-18T00:00:00,90655.9,,,,,98568.82846567278,-0.2345040799800514,,,False,HOLD,,,,NO
